Survey name,Operator,Dates,Data type,Datum,North lat,South lat,East long,West long,SEGY size,Navigation size,SEGY zip,Navigation zip,URL
B-06-79-AT,Bureau of Ocean Energy Management,1979,2D Multichannel Seismic,North American Datum 1983 (NAD83),40.65954,40.07068,-70.61281,-70.86565,(30.9 MB),(9.1 KB),https://walrus.wr.usgs.gov/namss/data/1979/namss.B-06-79-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-06-79-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-06-79-at
B-06-82-AT,Bureau of Ocean Energy Management,1982,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),32.98269,26.60646,-76.04821,-80.30783,(1.1 GB),(661.2 KB),https://walrus.wr.usgs.gov/namss/data/1982/namss.B-06-82-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-06-82-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-06-82-at
B-06-88-LA,Bureau of Ocean Energy Management,1988,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.27225,28.08577,-89.93766,-90.05473,(364.2 MB),(1.2 KB),https://walrus.wr.usgs.gov/namss/data/1988/namss.B-06-88-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-06-88-la.zip,https://walrus.wr.usgs.gov/namss/survey/b-06-88-la
B-06-92-LA,Bureau of Ocean Energy Management,1992,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.50706,29.31203,-88.79298,-89.13873,(8.8 GB),(584.1 KB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-06-92-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/04/03/101608337627/B-06-92-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-06-92-la
B-07-76-AT,Bureau of Ocean Energy Management,1976,2D Multichannel Seismic,North American Datum 1983 (NAD83),39.45245,39.11503,-72.43907,-73.59053,(20.2 MB),(27.8 KB),https://walrus.wr.usgs.gov/namss/data/1976/namss.B-07-76-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-07-76-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-07-76-at
B-07-78-AK,Bureau of Ocean Energy Management,1978,2D Multichannel Seismic,North American Datum 1983 (NAD83),70.65157,70.14773,-145.54101,-150.16089,(20.2 GB),(312.4 KB),https://walrus.wr.usgs.gov/namss/data/1978/namss.B-07-78-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/08/29/111258325021/78-07.n83.nav.txt,https://walrus.wr.usgs.gov/namss/survey/b-07-78-ak
B-07-80-AT,Bureau of Ocean Energy Management,1980,2D Multichannel Seismic,North American Datum 1983 (NAD83),40.73562,29.38731,-66.80338,-79.37106,(283.2 MB),(124.5 KB),https://walrus.wr.usgs.gov/namss/data/1980/namss.B-07-80-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-07-80-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-07-80-at
B-07-81-AT,Bureau of Ocean Energy Management,1981,2D Multichannel Seismic,North American Datum 1983 (NAD83),35.66176,35.23645,-74.54575,-75.04708,(223.8 MB),(52.6 KB),https://walrus.wr.usgs.gov/namss/data/1981/namss.B-07-81-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-07-81-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-07-81-at
B-07-83-AT,Bureau of Ocean Energy Management,1983,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),38.50596,38.30901,-73.11844,-73.41734,(254.1 MB),(32.4 KB),https://walrus.wr.usgs.gov/namss/data/1983/namss.B-07-83-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-07-83-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-07-83-at
B-07-88-LA,Bureau of Ocean Energy Management,1988,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.33372,28.24808,-89.93646,-90.09574,(243.7 MB),(1.3 KB),https://walrus.wr.usgs.gov/namss/data/1988/namss.B-07-88-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-07-88-la.zip,https://walrus.wr.usgs.gov/namss/survey/b-07-88-la
B-07-90-LA,Bureau of Ocean Energy Management,1990,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.33614,27.82805,-90.69904,-91.00451,(9.3 GB),(7.2 KB),https://walrus.wr.usgs.gov/namss/data/1990/namss.B-7-90-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/08/03/124434690670/B-07-90-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-07-90-la
B-07a-90-LA,Bureau of Ocean Energy Management,1990,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.32808,28.21056,-90.84918,-90.99476,(2.3 GB),(1.1 KB),https://walrus.wr.usgs.gov/namss/data/1990/namss.B-7a-90-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/04/19/105726403438/B-7a-90-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-07a-90-la
B-08-75-AK,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1983 (NAD83),57.01612,54.81935,-164.13583,-170.33605,(12.1 GB),(382.7 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-08-75-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/05/26/75-08.n83.nav.txt,https://walrus.wr.usgs.gov/namss/survey/b-08-75-ak
B-08-75-AT,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),41.13668,40.41958,-66.58938,-68.40525,(745.7 MB),(287.0 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-08-75-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-08-75-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-08-75-at
B-08-76-AT,Bureau of Ocean Energy Management,1976,2D Multichannel Seismic,North American Datum 1983 (NAD83),31.47841,30.00175,-79.01391,-81.01649,(1.5 GB),(706.3 KB),https://walrus.wr.usgs.gov/namss/data/1976/namss.B-08-76-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-08-76-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-08-76-at
B-08-78-AT,Bureau of Ocean Energy Management,1978,2D Multichannel Seismic,North American Datum 1983 (NAD83),39.92427,37.74145,-71.95563,-74.29177,(1.5 GB),(554.9 KB),https://walrus.wr.usgs.gov/namss/data/1978/namss.B-08-78-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-08-78-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-08-78-at
B-08-83-AT,Bureau of Ocean Energy Management,1983,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),39.88928,39.67399,-71.15864,-71.6595,(418.6 MB),(48.5 KB),https://walrus.wr.usgs.gov/namss/data/1983/namss.B-08-83-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-08-83-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-08-83-at
B-08-88-LA,Bureau of Ocean Energy Management,1988,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.31924,28.22884,-89.93645,-90.05066,(94.6 MB),(1.2 KB),https://walrus.wr.usgs.gov/namss/data/1988/namss.B-08-88-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-08-88-la.zip,https://walrus.wr.usgs.gov/namss/survey/b-08-88-la
B-09-75-AK,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1983 (NAD83),57.19182,54.63223,-158.6385,-166.11928,(5.5 GB),(127.4 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-09-75-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/06/06/112715526711/75-09.nav.n83.txt,https://walrus.wr.usgs.gov/namss/survey/b-09-75-ak
B-09-75-AT,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),32.98944,30.05578,-78.41034,-81.04931,(2.9 GB),(1.2 MB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-09-75-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-09-75-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-09-75-at
B-09-81-AT,Bureau of Ocean Energy Management,1981,2D Multichannel Seismic,North American Datum 1983 (NAD83),39.36784,37.56153,-72.00103,-74.19529,(1.3 GB),(345.2 KB),https://walrus.wr.usgs.gov/namss/data/1981/namss.B-09-81-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-09-81-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-09-81-at
B-09-85-LA,Bureau of Ocean Energy Management,1985,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.17633,26.92551,-88.0271,-93.4617,(22.9 MB),(288.0 KB),https://walrus.wr.usgs.gov/namss/data/1985/namss.B-09-85-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-09-85-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-09-85-la
B-09-87-LA,Bureau of Ocean Energy Management,1987,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.85321,27.80996,-89.82221,-93.59532,(2.2 GB),(1.7 MB),https://walrus.wr.usgs.gov/namss/data/1987/namss.B-09-87-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/03/b-09-87-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-09-87-la
B-09-88-LA,Bureau of Ocean Energy Management,1988,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.21754,27.82245,-88.96759,-89.7392,(3.9 GB),(31.0 KB),https://walrus.wr.usgs.gov/namss/data/1988/namss.B-09-88-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-09-88-la.zip,https://walrus.wr.usgs.gov/namss/survey/b-09-88-la
B-09a-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.32284,28.12108,-89.83485,-90.12575,(465.7 MB),(5.5 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-9a-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/14/115138452421/B-9a-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-09a-91-la
B-09a-95-TX,Bureau of Ocean Energy Management,1995,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.28092,28.91783,-93.85461,-94.30397,(44.3 GB),(4.4 KB),https://walrus.wr.usgs.gov/namss/data/1995/namss.B-09a-95-TX.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/03/16/120437591524/B-09a-95-TX.zip,https://walrus.wr.usgs.gov/namss/survey/b-09a-95-tx
B-09b-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.28579,28.16574,-89.87202,-90.03716,(1.4 GB),(1.7 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-9b-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/14/115723722640/B-9b-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-09b-91-la
B-09c-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.352,28.27542,-90.14774,-90.26309,(98.2 MB),(2.6 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-9c-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/14/120318523496/B-9c-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-09c-91-la
B-09d-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.28384,28.16662,-89.85145,-90.02877,(760.0 MB),(2.7 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-9d-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/14/121008568728/B-9d-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-09d-91-la
B-09e-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.36883,28.26739,-89.9948,-90.10244,(123.7 MB),(2.2 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-9e-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/01/19/124010507044/B-09e-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-09e-91-la
B-09f-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.36999,28.23847,-89.86739,-90.02237,(120.3 MB),(2.5 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-9f-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/14/121707985296/B-9f-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-09f-91-la
B-09g-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.2098,28.07386,-89.92859,-90.07746,(204.9 MB),(2.3 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-9g-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/14/122039918855/B-9g-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-09g-91-la
B-09h-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.44094,28.11034,-89.81241,-90.38688,(24.7 GB),(1.6 MB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-9h-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/14/122447901612/B-9h-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-09h-91-la
B-09i-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.30102,28.16961,-89.87734,-89.98486,(91.1 MB),(2.6 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-9i-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/14/123112036892/B-9i-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-09i-91-la
B-100-89-LA,Bureau of Ocean Energy Management,1989,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.99846,29.98355,-87.98742,-88.03428,(2.3 GB),(1.8 KB),https://walrus.wr.usgs.gov/namss/data/1989/namss.B-100-89-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/17/162524397497/B-100-89-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-100-89-la
B-100-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.7635,29.24304,-87.70991,-88.41129,(6.7 GB),(1.7 MB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-100-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/03/23/155115094532/B-100-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-100-91-la
B-100a-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.68181,29.33175,-87.7562,-88.19646,(2.7 GB),(1.8 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-100a-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/03/23/160911870673/B-100a-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-100a-91-la
B-101-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.5873,27.9533,-89.17152,-89.76429,(28.5 GB),(1.9 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-101-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/03/22/093242430818/B-101-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-101-91-la
B-101-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.87013,27.27172,-93.09364,-93.72941,(21.4 GB),(2.1 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-101-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/09/103509058913/B-101-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-101-93-la
B-101a-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.26407,28.17523,-89.38808,-89.48839,(36.6 MB),(1.7 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-101a-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/03/22/093711876628/B-101a-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-101a-91-la
B-101a-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.93894,28.82005,-90.48759,-90.60514,(9.6 GB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-101a-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/13/085952471108/B-101a-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-101a-93-la
B-101b-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.31289,28.21961,-89.24145,-89.34398,(161.4 MB),(1.8 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-101b-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/03/22/094046934006/B-101b-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-101b-91-la
B-101b-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.82326,27.57734,-93.46783,-93.66539,(3.3 GB),(3.7 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-101b-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/09/111626952751/B-101b-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-101b-93-la
B-101c-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.35201,28.21878,-89.33989,-89.49042,(128.1 MB),(1.7 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-101c-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/03/22/094638215530/B-101c-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-101c-91-la
B-102-92-LA,Bureau of Ocean Energy Management,1992,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.10068,28.82635,-92.41197,-92.79393,(31.1 GB),(2.5 KB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-102-92-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2018/02/08/153148664512/B-102-92-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-102-92-la
B-105-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.1279,28.695,-92.18661,-92.45178,(32.2 GB),(14.4 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-105-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/03/23/102741038693/B-105-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-105-91-la
B-10-76-AT,Bureau of Ocean Energy Management,1976,2D Multichannel Seismic,North American Datum 1983 (NAD83),28.23074,26.06454,-79.11494,-80.17374,(4.2 MB),(40.0 KB),https://walrus.wr.usgs.gov/namss/data/1976/namss.B-10-76-AT.mcs.sleeveexploder.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-10-76-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-10-76-at
B-10-78-LA,Bureau of Ocean Energy Management,1978,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.15647,29.09113,-89.72739,-89.80184,(5.2 MB),(4.0 KB),https://walrus.wr.usgs.gov/namss/data/1978/namss.B-10-78-LA.mcs.aquapulse.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-10-78-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-10-78-la
B-10-80-AT,Bureau of Ocean Energy Management,1980,2D Multichannel Seismic,North American Datum 1983 (NAD83),39.46574,37.42017,-71.67339,-74.26702,(458.3 MB),(202.2 KB),https://walrus.wr.usgs.gov/namss/data/1980/namss.B-10-80-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-10-80-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-10-80-at
B-10-81-AT,Bureau of Ocean Energy Management,1981,2D Multichannel Seismic,North American Datum 1983 (NAD83),40.73221,38.16589,-66.75638,-73.41508,(402.3 MB),(100.2 KB),https://walrus.wr.usgs.gov/namss/data/1981/namss.B-10-81-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-10-81-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-10-81-at
B-10-82-AT,Bureau of Ocean Energy Management,1982,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),40.67741,38.937,-66.28155,-71.92041,(5.3 GB),(442.2 KB),https://walrus.wr.usgs.gov/namss/data/1982/namss.B-10-82-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/08/31/b-10-82-at.segp1,https://walrus.wr.usgs.gov/namss/survey/b-10-82-at
B-10-88-LA,Bureau of Ocean Energy Management,1988,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.33683,28.19095,-89.99863,-90.2484,(927.4 MB),(1.2 KB),https://walrus.wr.usgs.gov/namss/data/1988/namss.B-10-88-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-10-88-la.zip,https://walrus.wr.usgs.gov/namss/survey/b-10-88-la
B-108-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.4908,27.98246,-92.3684,-92.53247,(21.7 GB),(2.2 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-108-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/08/21/085823723383/B-108-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-108-91-la
B-111-90-LA,Bureau of Ocean Energy Management,1990,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.60499,27.46889,-89.65017,-89.95951,(3.4 GB),(4.1 MB),https://walrus.wr.usgs.gov/namss/data/1990/namss.B-111-90-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/17/133942517091/B-111-90-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-111-90-la
B-111-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.22728,27.89322,-92.88004,-93.1503,(6.0 GB),(1.8 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-111-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/03/23/112504934270/B-111-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-111-91-la
B-11-75-LA,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.40571,28.79235,-88.8452,-89.81928,(497.2 MB),(14.8 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-11-75-LA.mcs.aquapulse.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-11-75-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-11-75-la
